date,open,high,low,close,volume
2011-11-09,97.3848,98.0944,95.8019,96.0359,337982000
2011-11-10,97.3069,97.4238,95.9267,96.9404,231866500
2011-11-11,98.1178,99.0223,98.0866,98.7650,189924400
2011-11-14,98.3985,99.3810,97.4082,97.8293,159258300
2011-11-15,97.6032,98.8352,97.2523,98.3128,184709400
2011-11-16,97.3225,98.5155,96.6129,96.7532,235782500
2011-11-17,96.5739,96.8156,94.5309,95.2171,331219600
2011-11-18,95.5212,95.7161,94.7180,95.1157,215580400
2011-11-21,93.7277,93.8447,92.5191,93.3067,229611600
2011-11-22,93.1039,93.6498,92.4177,92.9402,216494900
2011-11-23,92.0668,92.9402,90.8894,90.8894,224329100
2011-11-25,90.7490,91.7783,90.6087,90.7178,99557000
2011-11-28,93.2131,93.7121,92.6517,93.3457,210686000
2011-11-29,93.6108,94.3516,93.2677,93.6108,199241500
2011-11-30,96.2932,97.6422,93.5718,97.4628,324439500
2011-12-01,97.3537,97.9697,97.0262,97.4472,176954800
2011-12-02,98.3440,98.6403,97.2991,97.3615,221109700
2011-12-05,98.9054,99.1705,97.8137,98.4219,225263900
2011-12-06,98.4141,99.1159,98.0632,98.4531,178842100
2011-12-07,98.1256,99.2329,97.4472,98.8196,237802500
2011-12-08,98.1724,98.3907,96.4179,96.6519,240862800
2011-12-09,97.0885,98.5389,97.0028,98.2894,209111400
2011-12-12,97.4316,97.4472,96.0359,96.8546,215826100
2011-12-13,97.3615,97.9151,95.4822,95.9501,245159800
2011-12-14,95.5680,95.9345,94.7180,94.9286,238618800
2011-12-15,95.9345,96.0670,95.1235,95.2717,199109200
2011-12-16,95.9142,96.4792,95.1845,95.4120,220481400
2011-12-19,95.7808,95.9849,94.1879,94.3919,183903000
2011-12-20,95.8750,97.4130,94.4547,97.2482,225418100
2011-12-21,97.2482,97.5857,96.3223,97.4366,194230900
2011-12-22,97.7975,98.4018,97.4837,98.2997,119465400
2011-12-23,98.6136,99.2100,98.4096,99.1786,92187200
2011-12-27,99.0060,99.5160,98.9197,99.2571,86075700
2011-12-28,99.2728,99.2885,97.8760,97.9545,119107100
2011-12-29,98.2762,99.0688,97.9780,98.9667,123507200
2011-12-30,98.8883,99.1315,98.4802,98.4802,95599000
2012-01-03,100.2537,100.7402,99.9947,100.0496,193697900
2012-01-04,99.8142,100.2929,99.4297,100.2066,127186500
2012-01-05,99.6651,100.6225,99.2100,100.4734,173895000
2012-01-06,100.5989,100.6146,99.8848,100.2144,148050000
2012-01-09,100.4420,100.5832,99.9790,100.4577,99530200
2012-01-10,101.5327,101.7367,101.1874,101.3287,115282000
2012-01-11,101.0148,101.5170,100.8500,101.3836,111540700
2012-01-12,101.6740,101.7760,100.8657,101.6269,118983700
2012-01-13,100.9442,101.2659,100.2223,101.1011,179836200
2012-01-17,102.0742,102.2625,101.1482,101.4935,132209200
2012-01-18,101.4699,102.6705,101.2895,102.6156,163395200
2012-01-19,102.9687,103.2434,102.6392,103.1571,126328900
2012-01-20,102.9844,103.5416,102.7333,103.5416,138230200
2012-01-23,103.1963,103.7770,102.7804,103.2748,129295800
2012-01-24,102.6392,103.1884,102.4822,103.1571,103083300
2012-01-25,103.0001,104.2635,102.5999,104.0202,198613200
2012-01-26,104.4832,104.6794,103.0786,103.4866,184880500
2012-01-27,102.9844,103.6200,102.9138,103.4396,135259100
2012-01-30,102.4116,103.1414,102.0585,103.0864,147311800
2012-01-31,103.5965,103.7220,102.5450,103.0472,157212000
2012-02-01,103.8084,104.4754,103.6828,103.9496,166234500
2012-02-02,104.1536,104.3812,103.7456,104.1144,113090400
2012-02-03,105.1502,105.6367,104.9697,105.5739,160598500
2012-02-06,105.1345,105.5504,105.0168,105.5033,107694500
2012-02-07,105.2836,105.9506,104.8677,105.7701,135528100
2012-02-08,105.8250,106.1075,105.3935,106.0840,139361400
2012-02-09,106.2566,106.3979,105.5896,106.2174,148602900
2012-02-10,105.2758,105.5190,105.0246,105.4327,167907500
2012-02-13,106.1860,106.3430,105.7309,106.2174,115841900
2012-02-14,105.9349,106.1468,105.3464,106.0840,165329500
2012-02-15,106.4293,106.5862,105.3778,105.5896,195195100
2012-02-16,105.5975,106.8530,105.4092,106.7588,186567800
2012-02-17,107.1277,107.2140,106.6882,107.0413,129869400
2012-02-21,107.2924,107.5435,106.7588,107.0884,134042300
2012-02-22,106.9236,107.1512,106.5548,106.7431,124455300
2012-02-23,106.6882,107.2924,106.3273,107.2140,137704300
2012-02-24,107.4494,107.6612,107.2140,107.4494,105539100
2012-02-27,106.7353,107.9202,106.5627,107.6299,145728900
2012-02-28,107.6612,108.0693,107.4494,107.9437,129355900
2012-02-29,108.1007,108.4381,107.1433,107.5200,185934700
2012-03-01,107.7476,108.2812,107.4494,108.0771,145023500
2012-03-02,108.0065,108.1478,107.5043,107.7476,120638300
2012-03-05,107.5828,107.6612,106.9393,107.3081,140765000
2012-03-06,106.2096,106.2723,105.4327,105.7387,202129900
2012-03-07,105.9820,106.6490,105.8800,106.4764,143692200
2012-03-08,107.1277,107.7554,106.9079,107.5357,116968900
2012-03-09,107.7397,108.2341,107.6063,107.9516,122836800
2012-03-12,107.9359,108.1007,107.5749,107.9594,104003500
2012-03-13,108.5401,109.9604,108.3596,109.9055,184090500
2012-03-14,109.9369,110.2115,109.4504,109.7878,145163600
2012-03-15,109.9526,110.4705,109.6701,110.4234,165118500
2012-03-16,110.6229,110.7175,110.3392,110.5756,152893500
2012-03-19,110.5047,111.3480,110.4259,111.0091,125291100
2012-03-20,110.3786,110.8200,110.0555,110.6860,121729700
2012-03-21,110.7490,110.8515,110.2761,110.5047,122388400
2012-03-22,109.6929,109.9845,109.3461,109.7087,135216700
2012-03-23,109.8033,110.1894,109.1964,110.0633,120521000
2012-03-26,110.8515,111.6081,110.8121,111.6081,120164000
2012-03-27,111.7106,111.7815,111.1904,111.2613,119868500
2012-03-28,111.2062,111.3795,110.0555,110.7096,148562100
2012-03-29,110.0555,110.7254,109.6220,110.5205,164963700
2012-03-30,111.0643,111.1667,110.3786,110.9776,135486800
2012-04-02,110.8436,112.0810,110.6229,111.7894,151741100
2012-04-03,111.6317,111.8209,110.6781,111.3322,155806700
2012-04-04,110.5126,110.6072,109.8190,110.2289,146896000
2012-04-05,109.8506,110.4968,109.7560,110.1737,137439400
2012-04-09,108.7866,110.2131,108.6368,108.9363,127555900
2012-04-10,108.7235,109.0309,106.9975,107.1078,235360300
2012-04-11,108.2033,108.4004,107.7778,107.9748,154133000
2012-04-12,108.0772,109.4722,107.9984,109.3855,154321500
2012-04-13,109.1333,109.4092,107.9827,108.0851,169246700
2012-04-16,108.6368,108.7944,107.6438,108.0142,147825300
2012-04-17,108.6368,109.8348,108.5265,109.6141,147877600
2012-04-18,109.1255,109.6141,109.0624,109.2437,123884200
2012-04-19,109.2595,109.6693,108.0300,108.5422,198666700
2012-04-20,109.0230,109.4171,108.6605,108.7235,143199600
2012-04-23,107.6122,107.9039,107.1394,107.8093,171844900
2012-04-24,107.9039,108.4950,107.8172,108.2191,137484200
2012-04-25,109.2752,109.7481,109.1806,109.7008,150252200
2012-04-26,109.4644,110.5914,109.4013,110.4653,136291600
2012-04-27,110.7963,110.9618,110.1816,110.6466,130725000
2012-04-30,110.4259,110.5047,109.9373,110.2367,115092200
2012-05-01,110.1737,111.6475,110.0476,110.9224,138832200
2012-05-02,110.2761,110.7017,109.9136,110.5914,121081000
2012-05-03,110.6072,110.6939,109.5432,109.7481,143759700
2012-05-04,109.1728,109.7875,107.9117,107.9748,193927300
2012-05-07,107.5886,108.4161,107.5492,108.0536,127765900
2012-05-08,107.4073,107.7935,106.3355,107.6201,213377700
2012-05-09,106.4773,107.6674,105.9966,106.9817,220752500
2012-05-10,107.7226,107.8566,106.9581,107.2024,150600000
2012-05-11,106.5325,107.8723,106.4852,106.8793,153032400
2012-05-14,105.8547,106.8793,105.5394,105.6971,163910000
2012-05-15,105.6261,106.2488,104.9247,105.0902,207629300
2012-05-16,105.5631,106.0439,104.6646,104.6883,207265500
2012-05-17,104.7119,104.8380,103.0804,103.1356,247992900
2012-05-18,103.5376,103.7188,102.1032,102.2529,319615900
2012-05-21,102.5839,104.0499,102.4184,104.0105,177861100
2012-05-22,104.2784,105.0035,103.5139,104.1917,197531200
2012-05-23,103.4430,104.3966,102.4499,104.2469,204958400
2012-05-24,104.5306,104.6961,103.5770,104.4518,167357600
2012-05-25,104.4124,104.7040,103.8607,104.1129,135465600
2012-05-29,104.9483,105.5552,103.3799,105.3739,152883500
2012-05-30,104.4755,105.3661,103.6322,103.8449,162370400
2012-05-31,103.8055,104.3888,102.7258,103.6164,196186000
2012-06-01,101.9928,103.6400,101.0077,101.0077,253240900
2012-06-04,101.1889,101.4648,100.2038,100.9604,202545800
2012-06-05,100.7633,101.8746,100.7082,101.7249,164149400
2012-06-06,102.4342,104.0577,102.4027,104.0105,184202800
2012-06-07,105.1927,105.2399,103.8607,104.0735,184772700
2012-06-08,103.8055,104.9247,103.4745,104.9011,143915400
2012-06-11,105.7444,105.8074,103.4666,103.5691,169756100
2012-06-12,103.8686,104.8301,103.3721,104.7592,181931800
2012-06-13,104.4518,105.1060,103.7346,104.0893,172223900
2012-06-14,104.3021,105.6104,104.0183,105.1927,230615500
2012-06-15,105.6609,106.3580,105.4391,106.2630,169444500
2012-06-18,105.8193,106.7303,105.5817,106.4689,131360900
2012-06-19,107.0076,107.9344,106.4451,107.4987,137382600
2012-06-20,107.5067,107.8156,106.3659,107.3245,206451800
2012-06-21,107.4512,107.5621,104.8291,104.9162,205272200
2012-06-22,105.4629,105.9223,105.0588,105.7243,130029200
2012-06-25,104.6073,104.6469,103.6567,104.0290,146375700
2012-06-26,104.3300,104.8687,103.7200,104.5518,141634000
2012-06-27,104.9004,105.7005,104.5439,105.4945,108088000
2012-06-28,104.7974,105.3519,103.9973,105.1935,169242100
2012-06-29,107.1027,107.9503,106.8254,107.8156,212250900
2012-07-02,108.1166,108.2513,107.3562,108.1404,129524500
2012-07-03,108.1166,108.9326,108.0057,108.8534,80450000
2012-07-05,108.4494,109.1623,107.9661,108.3622,126177500
2012-07-06,107.3166,107.5542,106.8254,107.3324,151192100
2012-07-09,107.2453,107.3958,106.7066,107.1977,103780500
2012-07-10,107.7443,107.9186,105.8985,106.2630,167884800
2012-07-11,106.3184,106.6274,105.6609,106.2788,141733400
2012-07-12,105.6609,106.3342,105.0430,105.7639,143583200
2012-07-13,106.0411,107.6493,106.0253,107.5384,129642600
2012-07-16,107.2928,107.6017,106.8650,107.2849,97525200
2012-07-17,107.7126,108.2434,106.5877,108.0216,138860300
2012-07-18,107.7681,109.0356,107.7047,108.8217,113349700
2012-07-19,109.0435,109.4634,108.6949,109.1069,129847300
2012-07-20,108.4890,108.6553,107.9899,108.1087,142904500
2012-07-23,106.5244,108.0374,106.0253,107.0155,145210900
2012-07-24,107.0947,107.1423,105.3836,106.0966,173301200
2012-07-25,106.3184,106.5957,105.5579,106.1204,129122300
2012-07-26,107.6493,108.1008,107.1502,107.8711,156526500
2012-07-27,108.4414,110.1684,107.8473,109.8594,236768900
2012-07-30,109.7327,110.3823,109.5347,109.8594,106782000
2012-07-31,109.7089,110.0100,109.0910,109.0910,120575900
2012-08-01,109.8753,109.8991,108.8455,108.9960,138293800
2012-08-02,108.1721,108.9801,107.4037,108.2434,199556600
2012-08-03,109.7644,110.6199,108.2751,110.3902,157825000
2012-08-06,110.6833,111.0398,110.5566,110.6041,86326200
2012-08-07,111.0477,111.6339,110.9289,111.1586,109545100
2012-08-08,110.7863,111.4200,110.7546,111.2933,89754700
2012-08-09,111.1348,111.6102,111.0239,111.3884,90291700
2012-08-10,110.9368,111.6102,110.7546,111.5706,99792700
2012-08-13,111.3804,111.5706,110.9368,111.5151,79426900
2012-08-14,111.9270,111.9983,111.1982,111.5309,102379400
2012-08-15,111.4121,111.8478,111.3408,111.6577,71085900
2012-08-16,111.8161,112.6162,111.5389,112.4816,112014200
2012-08-17,112.6717,112.7271,112.3786,112.6321,90813700
2012-08-20,112.4736,112.6638,112.1647,112.6400,78255700
2012-08-21,112.9173,113.3530,112.0538,112.2994,105581100
2012-08-22,112.0142,112.5291,111.7528,112.3469,133243500
2012-08-23,112.0696,112.0775,111.2537,111.4280,111466400
2012-08-24,111.1507,112.3548,111.0794,112.1013,99481200
2012-08-27,112.4023,112.5529,111.9666,112.1251,68785900
2012-08-28,111.8399,112.3627,111.6735,112.0142,75689600
2012-08-29,112.1092,112.4023,111.7924,112.1013,65421300
2012-08-30,111.6181,111.6498,111.0556,111.2933,96589900
2012-08-31,111.9270,112.3469,111.1903,111.8241,151970400
2012-09-04,111.7290,112.0617,111.0081,111.7211,120226200
2012-09-05,111.7686,112.0696,111.4042,111.6260,100660300
2012-09-06,112.2994,113.8996,112.2914,113.8916,158272500
2012-09-07,114.0818,114.3828,113.9788,114.3353,107272100
2012-09-10,114.2244,114.4224,113.6461,113.6857,86458500
2012-09-11,113.7570,114.3669,113.7253,114.0025,88760000
2012-09-12,114.3828,114.5095,113.9946,114.3828,87640900
2012-09-13,114.3669,116.4821,114.0659,116.1256,225470200
2012-09-14,116.3553,117.3297,116.2603,116.6405,169777000
2012-09-17,116.4028,116.6009,115.9513,116.2444,119427800
2012-09-18,116.0464,116.2999,115.8562,116.1493,98326600
2012-09-19,116.2840,116.5850,115.9830,116.2127,128318300
2012-09-20,115.6820,116.2840,115.3651,116.2207,154009800
2012-09-21,116.7856,116.8095,116.1245,116.1723,108737500
2012-09-24,115.5989,116.2599,115.5113,115.9971,95682000
2012-09-25,116.2440,116.4670,114.7308,114.7627,133165200
2012-09-26,114.7388,114.7706,113.8468,114.1176,146502200
2012-09-27,114.5954,115.4556,114.2928,115.1927,111830300
2012-09-28,114.7547,115.1290,114.2530,114.6591,150696100
2012-10-01,115.0972,116.0290,114.6910,114.9618,135911200
2012-10-02,115.4157,115.5989,114.5476,115.0812,113422200
2012-10-03,115.3918,115.8219,114.7866,115.5511,121283100
2012-10-04,115.9891,116.5466,115.8299,116.3794,124311600
2012-10-05,117.0006,117.1997,116.0369,116.3874,124842100
2012-10-08,115.9573,116.3714,115.7263,115.9891,78415400
2012-10-09,115.9015,115.9971,114.8025,114.8423,148872900
2012-10-10,114.8264,114.9379,113.9583,114.1096,124247500
2012-10-11,114.9060,115.0733,114.1494,114.1733,123601500
2012-10-12,114.2530,114.6432,113.5521,113.7990,124181900
2012-10-15,114.0698,114.8662,113.7035,114.7468,107689100
2012-10-16,115.2883,115.9891,115.2087,115.9095,108815500
2012-10-17,115.9891,116.5307,115.8139,116.4351,128834100
2012-10-18,116.1325,116.6900,115.7423,116.1325,148108500
2012-10-19,115.9175,115.9254,113.9265,114.1972,185645200
2012-10-22,114.0061,114.4202,113.3132,114.2132,125578600
2012-10-23,112.9787,113.1380,112.1584,112.6283,192056300
2012-10-24,113.0345,113.1699,112.1345,112.3097,120179400
2012-10-25,113.1061,113.3132,111.9514,112.6363,134457400
2012-10-26,112.5327,112.9628,111.8080,112.5726,146023500
2012-10-31,112.9708,113.1141,112.0390,112.5726,103438500
2012-11-01,112.8115,113.8946,112.7079,113.7512,100995600
2012-11-02,114.4282,114.4600,112.6203,112.7398,137702200
2012-11-05,112.5726,113.2256,112.2381,112.9708,98378500
2012-11-06,113.3132,114.3008,113.1938,113.8548,107068100
2012-11-07,112.8194,112.8354,110.7488,111.2744,264304500
2012-11-08,111.2585,111.8239,109.8488,109.9364,181517300
2012-11-09,109.6019,111.0514,109.5462,110.0320,201055300
2012-11-12,110.3745,110.5497,109.8727,110.1196,97677500
2012-11-13,109.5382,110.9001,109.3949,109.7373,123018300
2012-11-14,110.0718,110.2470,108.0091,108.2560,191505000
2012-11-15,108.2958,108.7020,107.6587,108.0728,178128400
2012-11-16,108.2321,108.8215,107.2764,108.6064,239483900
2012-11-19,109.8249,110.8204,108.6383,110.8045,151495800
2012-11-20,110.6293,111.0355,109.9683,110.8523,119807400
2012-11-21,110.9479,111.1549,110.7249,111.0594,81710800
2012-11-23,111.6009,112.6124,111.5292,112.5726,65409200
2012-11-26,112.0151,112.5805,111.6487,112.3336,100124400
2012-11-27,112.2221,112.6044,111.6885,111.7602,128646200
2012-11-28,111.3063,112.7239,110.7010,112.6602,177086500
2012-11-29,113.0823,113.4964,112.5885,113.1858,151085900
2012-11-30,113.2017,113.4247,112.8194,113.2097,136568300
2012-12-03,113.7273,113.8229,112.5646,112.6522,124656300
2012-12-04,112.6442,112.9867,112.1903,112.4929,127512200
2012-12-05,112.5885,113.2176,111.7921,112.6920,147300500
2012-12-06,112.5885,113.1221,112.4212,113.0743,103220600
2012-12-07,113.5123,113.6397,112.8274,113.4167,108726400
2012-12-10,113.2575,113.7353,113.2097,113.4645,98840700
2012-12-11,113.9344,114.7706,113.8787,114.2370,152570400
2012-12-12,114.6830,115.1211,114.1335,114.2928,145880100
2012-12-13,114.2211,114.5476,113.3053,113.5920,135715000
2012-12-14,113.3451,113.5521,112.9947,113.1699,137701700
2012-12-17,113.4645,114.5636,113.4327,114.4999,143238200
2012-12-18,114.6830,115.8777,114.5158,115.7741,177762800
2012-12-19,115.9015,115.9414,114.8742,114.9140,150895400
2012-12-20,114.9857,115.5909,114.6671,115.5750,168487000
2012-12-21,114.0360,115.5761,113.8515,114.5333,245883800
2012-12-24,114.2847,114.3488,114.0520,114.1804,53874600
2012-12-26,114.4130,114.4691,113.3783,113.6991,106947700
2012-12-27,113.7312,113.9638,112.2313,113.5467,167920600
2012-12-28,112.8088,113.4344,112.1911,112.3195,148806700
2012-12-31,112.0227,114.3488,111.9264,114.2285,243935200
2013-01-02,116.3942,117.2284,116.0894,117.1562,192059000
2013-01-03,117.1001,117.4049,116.5787,116.8915,144761800
2013-01-04,117.0840,117.5974,116.8434,117.4049,116817700
2013-01-07,116.9878,117.1963,116.6509,117.0840,110002500
2013-01-08,116.8755,117.0359,116.2899,116.7471,121265100
2013-01-09,117.0038,117.3648,116.8193,117.0439,90745600
2013-01-10,117.6936,117.9824,117.0840,117.9744,130735400
2013-01-11,117.9423,118.0305,117.5974,117.9663,113917300
2013-01-14,117.8220,117.9663,117.4530,117.8861,89567200
2013-01-15,117.3407,118.0786,117.2685,117.9663,93172600
2013-01-16,117.7257,118.1348,117.5974,117.9503,104849500
2013-01-17,118.4717,119.0492,118.0305,118.7123,133833500
2013-01-18,118.6882,119.1053,118.2551,118.9770,169906000
2013-01-22,118.9770,119.6187,118.6963,119.6187,111797300
2013-01-23,119.6187,119.9155,119.4021,119.8112,104596100
2013-01-24,119.6347,120.4288,119.5224,119.8433,146426400
2013-01-25,120.2203,120.5171,119.8112,120.5171,147211600
2013-01-28,120.5491,120.5812,119.9235,120.3727,113357700
2013-01-29,120.1320,120.9983,120.0518,120.8459,105694400
2013-01-30,120.8299,121.0705,120.2604,120.3727,137447700
2013-01-31,120.2283,120.6213,119.9957,120.0759,108975800
2013-02-01,120.8379,121.4555,120.6293,121.3111,131173000
2013-02-04,120.5732,121.3352,119.8593,119.9476,159073600
2013-02-05,120.5973,121.5036,120.5491,121.1587,113912400
2013-02-06,120.7336,121.3272,120.6454,121.2470,138762800
2013-02-07,121.2871,121.3994,120.2042,121.0866,162490000
2013-02-08,121.2951,121.8325,121.2951,121.7603,103133700
2013-02-11,121.7122,121.8405,121.4315,121.7363,73775000
2013-02-12,121.7443,122.1614,121.6079,121.9368,65392700
2013-02-13,122.1854,122.4100,121.6962,122.0411,82322600
2013-02-14,121.6721,122.2977,121.5357,122.1534,80834300
2013-02-15,122.2656,122.3940,121.5598,122.0090,215226500
2013-02-19,122.2175,122.9474,122.0491,122.9234,95105400
2013-02-20,122.8352,122.8753,121.3272,121.3914,160574800
2013-02-21,121.0866,121.4555,120.2684,120.6534,183257000
2013-02-22,121.2389,121.8325,120.7096,121.8325,106356600
2013-02-25,122.4261,122.6106,119.5144,119.5144,245824800
2013-02-26,120.0919,120.4769,119.2978,120.3326,186596200
2013-02-27,120.2283,122.1854,120.1240,121.8486,150781900
2013-02-28,121.8405,122.6186,121.4475,121.6079,126866000
2013-03-01,121.1908,122.1935,120.6454,122.0090,170634800
2013-03-04,121.7282,122.6587,121.5357,122.6587,99010200
2013-03-05,123.2523,124.0864,123.2362,123.7576,121431900
2013-03-06,124.1987,124.2629,123.6533,123.9260,94469900
2013-03-07,124.0864,124.3110,123.9421,124.1506,86101400
2013-03-08,124.6961,124.8484,124.0544,124.6800,123477800
2013-03-11,124.5838,125.1613,124.4314,125.1533,83746800
2013-03-12,125.0650,125.2094,124.4955,124.8725,105755800
2013-03-13,124.9367,125.2254,124.5116,125.0490,92550900
2013-03-14,125.3778,125.7709,125.0570,125.7147,126329900
2013-03-15,125.5656,125.7187,125.1305,125.5495,138601100
2013-03-18,124.3490,125.3964,124.2362,124.8566,126704300
2013-03-19,125.1225,125.2917,123.7448,124.5666,167567300
2013-03-20,125.2997,125.6462,125.0903,125.4367,113759300
2013-03-21,124.6874,125.3964,124.1557,124.3651,128605000
2013-03-22,124.7599,125.3642,124.6632,125.3642,111163600
2013-03-25,125.6945,125.9040,124.3571,124.8405,151322300
2013-03-26,125.3561,125.8718,125.2192,125.8395,86856600
2013-03-27,125.0903,125.8798,124.8808,125.8395,99950600
2013-03-28,125.7590,126.3713,125.4850,126.2263,102932800
2013-04-01,126.1618,126.4196,125.4206,125.7267,99194100
2013-04-02,126.1779,126.6613,125.9846,126.3471,101504300
2013-04-03,126.4196,126.5163,124.7358,125.0661,154167400
2013-04-04,125.2272,125.8234,124.9533,125.5737,131885000
2013-04-05,124.0348,125.1628,123.8898,125.0097,159666000
2013-04-08,125.0983,125.8637,124.6794,125.8557,86571200
2013-04-09,126.0893,126.7500,125.6703,126.2907,101922200
2013-04-10,126.6291,127.9988,126.5969,127.8376,135711100
2013-04-11,127.8618,128.6755,127.7329,128.2566,110142500
2013-04-12,127.8457,128.1357,127.2334,127.9424,116359900
2013-04-15,127.2978,127.4026,124.9614,124.9775,217259000
2013-04-16,125.9201,126.8869,125.6140,126.8225,147507800
2013-04-17,125.9201,125.9443,124.3007,124.9694,226834800
2013-04-18,125.1789,125.2111,123.7125,124.1879,167583200
2013-04-19,124.4779,125.3239,124.1718,125.2675,149687600
2013-04-22,125.5092,126.1215,124.6794,125.8234,106553500
2013-04-23,126.4519,127.2414,125.8234,127.1206,166141300
2013-04-24,127.1609,127.5395,126.9272,127.2011,96781200
2013-04-25,127.5718,128.3210,127.3784,127.7168,131060600
2013-04-26,127.5637,127.7812,127.0803,127.4912,95918800
2013-04-29,127.8376,128.6272,127.6362,128.3452,88572800
2013-04-30,128.3210,128.6836,127.7893,128.6514,116010700
2013-05-01,128.3694,128.4338,127.3784,127.5234,138874200
2013-05-02,127.8457,128.8206,127.7248,128.7078,96407600
2013-05-03,129.8277,130.4239,128.7319,130.0130,144202300
2013-05-06,130.1097,130.5286,130.0533,130.3433,66882100
2013-05-07,130.6253,131.0442,130.2547,131.0040,90359200
2013-05-08,130.8589,131.6405,130.7864,131.6002,97419200
2013-05-09,131.5438,131.8902,130.8992,131.2296,106738600
2013-05-10,131.3182,131.7694,130.9314,131.6566,103203000
2013-05-13,131.4874,131.9788,131.1812,131.7613,81843200
2013-05-14,131.8660,133.2196,131.8660,133.1229,119000900
2013-05-15,132.9054,134.1058,132.8651,133.8400,120718500
2013-05-16,133.5660,134.0333,133.0101,133.2115,109913600
2013-05-17,133.7030,134.5812,133.5257,134.5006,129801000
2013-05-20,134.3717,135.0163,134.2348,134.4926,85071200
2013-05-21,134.6134,135.1935,134.1461,134.6859,95804200
2013-05-22,134.8229,136.2167,133.0746,133.6869,244031800
2013-05-23,132.2608,133.6708,132.0836,133.3002,211064400
2013-05-24,132.5106,133.2438,132.1158,133.1874,151573900
2013-05-28,134.5812,135.1774,133.5902,133.9850,143679800
2013-05-29,133.2760,133.5821,132.4058,133.1149,160363400
2013-05-30,133.2196,134.2186,133.1149,133.6063,107793800
2013-05-31,133.2357,133.9930,131.4310,131.6888,176850100
2013-06-03,131.9950,132.5025,131.0523,132.4139,168390700
2013-06-04,132.4864,133.0182,131.1087,131.7774,157631500
2013-06-05,131.3987,131.6646,129.8196,129.9324,211737800
2013-06-06,129.8760,131.1168,129.1106,131.1087,200225500
2013-06-07,132.0111,132.8973,131.4390,132.7765,188337800
2013-06-10,133.1874,133.2599,132.4300,132.7765,105667100
2013-06-11,131.5679,132.5670,131.1168,131.4068,159505400
2013-06-12,132.3092,132.4461,130.1983,130.3191,177361500
2013-06-13,130.2466,132.5348,129.9566,132.3011,163587800
2013-06-14,132.1561,132.6717,131.2537,131.4713,141197500
2013-06-17,132.3656,133.1149,131.5035,132.4864,136295600
2013-06-18,132.5589,133.7352,132.5509,133.5338,114695600
2013-06-19,133.4210,133.6547,131.6324,131.6888,206149500
2013-06-20,130.4078,131.7049,128.0874,128.4258,321255900
2013-06-21,129.2975,129.3947,127.5400,128.8359,271956800
2013-06-24,127.4914,128.3175,126.1307,127.2079,222329000
2013-06-25,128.3580,129.6701,127.4995,128.4309,162262200
2013-06-26,129.4838,129.9941,128.9817,129.7025,134848000
2013-06-27,130.4800,131.0632,130.3585,130.4638,129483700
2013-06-28,130.0994,130.7230,129.4757,129.9293,160402900
2013-07-01,130.6096,131.5977,130.4638,130.6906,131954800
2013-07-02,130.4962,131.4520,129.9941,130.5691,154863700
2013-07-03,129.9779,131.0227,129.7673,130.6258,75216400
2013-07-05,131.5896,132.0837,130.6420,132.0351,122416900
2013-07-08,132.7154,133.1447,132.0837,132.7883,108092500
2013-07-09,133.6226,133.9060,133.0475,133.7441,119298000
2013-07-10,133.6145,134.2462,133.3391,133.7927,121410100
2013-07-11,135.3477,135.7527,133.7846,135.6150,135592200
2013-07-12,135.5745,136.0119,135.3639,135.6717,104212700
2013-07-15,136.0443,136.3844,135.8094,136.1900,69450600
2013-07-16,136.2791,136.3601,135.3153,135.6798,88702100
2013-07-17,136.1982,136.4573,135.8499,136.0281,92873900
2013-07-18,136.3196,137.0972,136.2305,136.7732,103620100
2013-07-19,136.4897,137.0648,136.3196,137.0162,103831700
2013-07-22,137.2106,137.4778,136.8866,137.2835,79428600
2013-07-23,137.5264,137.5507,136.9190,136.9919,80829700
2013-07-24,137.5183,137.5750,136.2143,136.4897,112914000
2013-07-25,136.2468,136.9433,136.0200,136.8218,111088600
2013-07-26,136.2468,137.0081,135.6798,136.9676,107814600
2013-07-29,136.6193,136.9271,136.1577,136.5464,79695000
2013-07-30,136.9595,137.1053,136.2225,136.5464,85209600
2013-07-31,136.8299,137.5669,136.4654,136.6436,142388700
2013-08-01,137.6803,138.3445,137.6074,138.2230,110438400
2013-08-02,137.9152,138.4741,137.7289,138.4579,91116700
2013-08-05,138.1501,138.4660,137.9719,138.2554,54072700
2013-08-06,137.9881,138.2878,137.1620,137.4697,87495000
2013-08-07,137.0324,137.2268,136.5140,137.0243,84854700
2013-08-08,137.6722,137.8342,136.8218,137.5264,102181300
2013-08-09,137.3483,137.7694,136.6517,137.1296,91757700
2013-08-12,136.4411,137.1296,136.3763,136.9676,68593300
2013-08-13,137.2106,137.6074,136.4006,137.3726,80806000
2013-08-14,137.3078,137.5264,136.6355,136.6679,79829200
2013-08-15,135.5907,135.6069,134.5216,134.7565,152931800
2013-08-16,134.4973,134.9590,134.0437,134.3110,130868200
2013-08-19,134.1571,134.6188,133.4444,133.4525,96437600
2013-08-20,133.6712,134.6107,133.5254,134.1085,89294400
2013-08-21,133.7360,134.4730,132.9827,133.2824,159530500
2013-08-22,133.5578,134.6917,133.5497,134.4973,101471400
2013-08-23,134.8942,135.1209,134.2624,134.9509,90888900
2013-08-26,135.0885,135.5016,134.3596,134.4487,89702100
2013-08-27,133.1204,134.4487,132.1890,132.2862,158619400
